-0.229830,-0.659513,88.648361,-0.427033,0.232481,110.000000,0.043445,0.176645,65.037926,0.201517,0.024872,60.000000
-0.207914,-0.616535,84.789017,-0.504220,0.112315,110.000000,0.060017,0.172855,64.622757,0.184910,0.012056,60.000000
-0.217072,-20.000000,76.873413,-0.662532,100.000000,110.000000,0.063848,-20.000000,41.173653,-0.753054,100.000000,60.000000
-0.221584,-1.344941,72.124046,-0.757519,0.587422,110.000000,0.049244,-3.025939,27.104191,-1.315832,1.710107,60.000000
-0.226830,-1.008558,69.274429,-0.814511,0.194047,110.000000,-0.012017,-2.216816,18.662514,-1.653499,0.563316,60.000000
-0.237533,-0.926048,67.564659,-0.848707,0.077341,110.000000,-0.023593,-2.082163,13.597508,-1.856100,0.226063,60.000000
-0.243649,-0.904643,66.538795,-0.869224,0.035419,110.000000,-0.044743,-2.082137,10.558505,-1.977660,0.104477,60.000000
-0.251444,20.000000,96.723274,-0.265535,-100.000000,110.000000,-0.091604,20.000000,39.935104,-0.802596,-100.000000,60.000000
-0.255206,2.458029,114.833961,0.096679,-2.361349,110.000000,-0.053931,2.163751,57.561062,-0.097558,-2.261309,60.000000
-0.249222,0.935645,125.700378,0.314008,-0.621637,110.000000,-0.046417,0.925342,68.136635,0.325465,-0.599877,60.000000
-0.242577,0.710003,132.220230,0.444405,-0.265598,110.000000,-0.028448,0.836238,74.481979,0.579279,-0.256958,60.000000
-0.233477,0.648387,136.132141,0.522643,-0.125744,110.000000,0.024139,0.853322,78.289185,0.731567,-0.121755,60.000000
-0.181144,-20.000000,134.479279,0.489586,100.000000,110.000000,0.041588,20.000000,94.573509,1.382940,-100.000000,60.000000
-0.169151,0.348072,133.487564,0.469751,0.121680,110.000000,0.034060,2.884237,104.344109,1.773764,-1.110473,60.000000
-0.168501,0.423156,132.892532,0.457851,0.034694,110.000000,-0.004195,2.347512,110.206467,2.008259,-0.339254,60.000000
-0.168962,0.436238,132.535522,0.450710,0.014472,110.000000,-0.049223,2.290672,113.723877,2.148955,-0.141717,60.000000
-0.190015,0.439567,132.321320,0.446426,0.006860,110.000000,-0.068665,2.300747,115.834328,2.233373,-0.067374,60.000000
-0.219460,20.000000,136.592789,0.531856,-100.000000,110.000000,-0.022228,-20.000000,103.500595,1.740024,85.830925,60.000000
-0.232430,0.926627,139.155670,0.583113,-0.343514,110.000000,-0.016818,0.475053,96.100357,1.444014,0.968961,60.000000
-0.250442,0.708397,140.693405,0.613868,-0.094529,110.000000,0.075850,1.016356,91.660217,1.266409,0.250053,60.000000
-0.238896,0.666970,141.616043,0.632321,-0.034649,110.000000,0.038701,1.063086,88.996132,1.159845,0.096760,60.000000
-0.206255,0.658851,142.169632,0.643393,-0.015458,110.000000,-0.101493,1.052041,87.397682,1.095907,0.043866,60.000000
-0.163837,20.000000,142.901779,0.658036,-100.000000,110.000000,-0.134666,0.426553,86.838608,1.073544,0.646991,60.000000
-0.143140,0.725409,143.341064,0.666821,-0.058587,110.000000,-0.180356,1.016173,86.503166,1.060127,0.043953,60.000000
-0.169836,0.689114,143.604645,0.672093,-0.017021,110.000000,-0.126462,1.039326,86.301903,1.052076,0.012751,60.000000
-0.193660,0.682280,143.762787,0.675256,-0.007024,110.000000,-0.065075,1.041914,86.181145,1.047246,0.005332,60.000000
-0.201077,20.000000,146.657669,0.733153,-100.000000,110.000000,-0.011574,-20.000000,79.308685,0.772347,36.410381,60.000000
-0.218413,1.004316,148.394608,0.767892,-0.236424,110.000000,0.021475,0.056307,75.185211,0.607408,0.551102,60.000000
-0.212926,0.863299,149.436768,0.788735,-0.074564,110.000000,0.026930,0.333084,72.711128,0.508445,0.175361,60.000000
-0.174194,0.826676,150.062057,0.801241,-0.025434,110.000000,-0.015302,0.389038,71.226677,0.449067,0.060029,60.000000
-0.145533,0.820744,150.437241,0.808745,-0.011999,110.000000,-0.080202,0.385061,70.336006,0.413440,0.028379,60.000000
-0.137964,20.000000,161.862350,1.037247,-100.000000,110.000000,-0.122775,20.000000,75.001602,0.600064,-33.841770,60.000000
-0.186812,1.928070,168.717407,1.174348,-0.753721,110.000000,-0.159549,1.015314,77.800964,0.712039,-0.303276,60.000000
-0.231528,1.511514,172.830444,1.256609,-0.254905,110.000000,-0.175608,0.882405,79.480576,0.779223,-0.103182,60.000000
-0.259942,1.411101,175.298264,1.305965,-0.105135,110.000000,-0.141982,0.862221,80.488342,0.819534,-0.042688,60.000000
-0.264597,1.384854,176.778961,1.335579,-0.049275,110.000000,-0.091880,0.863754,81.093002,0.843720,-0.020034,60.000000
-0.233376,-20.000000,152.067383,0.841348,100.000000,110.000000,-0.041097,-20.000000,48.255802,-0.469768,33.487766,60.000000
-0.219847,-1.243557,137.240433,0.544809,1.788366,110.000000,-0.054798,-3.596270,28.553482,-1.257861,2.338410,60.000000
-0.166569,-0.175761,128.344254,0.366885,0.542646,110.000000,-0.023477,-2.424231,16.732090,-1.730716,0.693515,60.000000
-0.104941,0.041659,123.006554,0.260131,0.218472,110.000000,0.026750,-2.303177,9.639254,-2.014430,0.288747,60.000000
-0.080296,0.094777,119.803932,0.196079,0.101302,110.000000,-0.006899,-2.318795,5.383552,-2.184658,0.134137,60.000000
-0.085680,20.000000,143.082367,0.661647,-100.000000,110.000000,-0.012557,20.000000,35.630131,-0.974795,-100.000000,60.000000
-0.152934,2.632534,157.049423,0.940988,-1.691546,110.000000,-0.063895,1.927476,53.778080,-0.248877,-2.176353,60.000000
-0.199655,1.674427,165.429657,1.108593,-0.565834,110.000000,-0.119754,0.914084,64.666847,0.186674,-0.727410,60.000000
-0.250770,1.437569,170.457794,1.209156,-0.228413,110.000000,-0.159300,0.742383,71.200111,0.448004,-0.294378,60.000000
-0.284985,1.370314,173.474670,1.269493,-0.100821,110.000000,-0.113188,0.735276,75.120064,0.604803,-0.130473,60.000000
-0.290301,-20.000000,161.684799,1.033696,100.000000,110.000000,-0.063985,20.000000,79.872040,0.794882,-49.131775,60.000000
-0.255303,-0.067533,154.610886,0.892218,0.959751,110.000000,-0.042652,1.263278,82.723221,0.908929,-0.354349,60.000000
-0.179218,0.525171,150.366531,0.807331,0.282159,110.000000,-0.034249,1.084065,84.433929,0.977357,-0.106707,60.000000
-0.118078,0.657183,147.819916,0.756398,0.099216,110.000000,-0.064411,1.058145,85.460358,1.018414,-0.039731,60.000000
-0.119099,20.000000,174.691956,1.293839,-100.000000,110.000000,-0.000199,2.164811,86.076218,1.043049,-1.121763,60.000000
-0.148254,3.372545,190.815170,1.616303,-1.756242,110.000000,0.060647,1.095247,86.445732,1.057829,-0.037418,60.000000
-0.190348,2.381922,200.489105,1.809782,-0.572140,110.000000,0.086198,1.078807,86.667442,1.066698,-0.012109,60.000000
-0.225940,2.130717,206.293457,1.925869,-0.204847,110.000000,-0.002343,1.076695,86.800468,1.072019,-0.004676,60.000000
-0.212827,2.093517,209.776077,1.995522,-0.097995,110.000000,-0.077377,1.077447,86.880280,1.075211,-0.002236,60.000000
-0.188463,-20.000000,196.665649,1.733313,100.000000,110.000000,-0.134709,-17.438835,84.928169,0.997127,18.435963,60.000000
-0.152551,0.576053,188.799393,1.575988,0.999935,110.000000,-0.146520,0.804141,83.756905,0.950276,0.146135,60.000000
-0.129608,1.195453,184.079636,1.481593,0.286140,110.000000,-0.122243,0.882869,83.054146,0.922166,0.039297,60.000000
-0.127837,1.309201,181.247787,1.424956,0.115755,110.000000,-0.053386,0.888145,82.632484,0.905299,0.017154,60.000000
-0.153587,1.337440,179.548676,1.390974,0.053534,110.000000,-0.059666,0.887239,82.379494,0.895180,0.007941,60.000000
-0.167588,-20.000000,156.929199,0.938584,100.000000,110.000000,-0.041615,-20.000000,57.427696,-0.102892,100.000000,60.000000
-0.177461,-1.063047,143.357513,0.667150,1.730197,110.000000,-0.070014,-2.527059,42.456619,-0.701735,1.825324,60.000000
-0.169132,0.019451,135.214508,0.504290,0.484839,110.000000,-0.100722,-1.591079,33.473972,-1.061041,0.530038,60.000000
-0.150814,0.202168,130.328705,0.406574,0.204406,110.000000,-0.092269,-1.501192,28.084383,-1.276625,0.224568,60.000000
-0.142285,20.000000,135.797226,0.515945,-100.000000,110.000000,-0.103971,20.000000,51.250629,-0.349975,-64.257690,60.000000
-0.152229,0.854805,139.078339,0.581567,-0.273239,110.000000,-0.051845,1.339647,65.150375,0.206015,-1.133632,60.000000
-0.163195,0.722432,141.046997,0.620940,-0.101492,110.000000,-0.026950,0.965634,73.490227,0.539609,-0.426024,60.000000
-0.173203,0.689900,142.228195,0.644564,-0.045336,110.000000,-0.027131,0.930727,78.494133,0.739765,-0.190961,60.000000
-0.173974,20.000000,156.536911,0.930738,-100.000000,110.000000,-0.014309,13.697143,79.896477,0.795859,-12.901283,60.000000
-0.136393,2.246521,165.122147,1.102443,-1.144078,110.000000,-0.011067,0.939662,80.737885,0.829515,-0.110146,60.000000
-0.124053,1.569761,170.273285,1.205466,-0.364295,110.000000,-0.045178,0.885033,81.242729,0.849709,-0.035324,60.000000
-0.126348,1.411770,173.363968,1.267279,-0.144491,110.000000,-0.060150,0.875916,81.545639,0.861826,-0.014091,60.000000
-0.116417,1.368792,175.218384,1.304368,-0.064424,110.000000,-0.045837,0.875379,81.727386,0.869095,-0.006284,60.000000
-0.111223,20.000000,176.331024,1.326620,-100.000000,110.000000,-0.026439,-1.434841,81.436432,0.857457,2.292299,60.000000
-0.116652,1.436889,176.998611,1.339972,-0.096916,110.000000,-0.019930,0.825731,81.261856,0.850474,0.024743,60.000000
-0.123087,1.377566,177.399170,1.347983,-0.029583,110.000000,-0.005262,0.838628,81.157112,0.846285,0.007656,60.000000
-0.133304,1.362768,177.639496,1.352790,-0.009978,110.000000,-0.017192,0.841182,81.094269,0.843771,0.002589,60.000000
-0.113296,1.360294,177.783691,1.355674,-0.004621,110.000000,-0.030344,0.841059,81.056564,0.842263,0.001203,60.000000
-0.113337,20.000000,177.870209,1.357404,-72.278473,110.000000,-0.059612,7.147261,81.833939,0.873358,-6.273903,60.000000
-0.115171,1.364644,177.922119,1.358442,-0.006201,110.000000,-0.072334,0.945712,82.300362,0.892014,-0.053697,60.000000
-0.134695,1.360880,177.953278,1.359066,-0.001814,110.000000,-0.116728,0.919413,82.580215,0.903209,-0.016204,60.000000
-0.161509,1.360212,177.971970,1.359439,-0.000772,110.000000,-0.132803,0.916823,82.748131,0.909925,-0.006898,60.000000
-0.179515,4.309482,177.983185,1.359664,-2.949818,110.000000,-0.119352,-0.909797,82.048882,0.881955,1.791752,60.000000
-0.151748,1.360773,177.989914,1.359798,-0.000975,110.000000,-0.090878,0.805678,81.629326,0.865173,0.059495,60.000000
-0.155484,1.360100,177.993942,1.359879,-0.000221,110.000000,-0.081469,0.841348,81.377594,0.855104,0.013756,60.000000
-0.142721,1.360025,177.996368,1.359927,-0.000097,110.000000,-0.065860,0.843035,81.226555,0.849062,0.006027,60.000000
-0.126758,2.319947,177.997818,1.359956,-0.959990,110.000000,-0.007838,6.097889,81.935936,0.877437,-5.220452,60.000000
-0.122240,1.360064,177.998688,1.359974,-0.000091,110.000000,-0.026187,0.938232,82.361565,0.894463,-0.043769,60.000000
-0.118269,1.360016,177.999207,1.359984,-0.000032,110.000000,-0.044888,0.919948,82.616936,0.904677,-0.015271,60.000000
-0.106832,1.360004,177.999527,1.359991,-0.000014,110.000000,-0.033755,0.917266,82.770164,0.910807,-0.006460,60.000000
-0.095345,1.360000,177.999710,1.359994,-0.000006,110.000000,-0.047216,0.917522,82.862099,0.914484,-0.003038,60.000000
-0.092935,1.360000,177.999832,1.359997,-0.000003,110.000000,-0.070307,0.918190,82.917259,0.916690,-0.001500,60.000000
-0.091112,20.000000,191.999893,1.639998,-100.000000,110.000000,-0.068646,1.263444,84.150352,0.966014,-0.297430,60.000000
-0.142723,2.535048,200.399933,1.807999,-0.727050,110.000000,-0.106121,1.058416,84.890213,0.995609,-0.062808,60.000000
-0.182999,2.180931,205.439957,1.908799,-0.272132,110.000000,-0.102043,1.037178,85.334129,1.013365,-0.023813,60.000000
-0.202570,2.089775,208.463974,1.969280,-0.120495,110.000000,-0.110327,1.034583,85.600479,1.024019,-0.010564,60.000000
-0.201275,-20.000000,182.278381,1.445568,100.000000,110.000000,-0.117956,3.947045,85.760284,1.030411,-2.916634,60.000000
-0.174087,-0.655415,166.567032,1.131341,1.786755,110.000000,-0.102015,1.044990,85.856171,1.034247,-0.010743,60.000000
-0.164166,0.331366,157.140213,0.942804,0.611438,110.000000,-0.087002,1.040230,85.913704,1.036548,-0.003682,60.000000
-0.144280,0.582862,151.484131,0.829683,0.246820,110.000000,-0.090365,1.039426,85.948219,1.037929,-0.001497,60.000000
-0.126911,0.646751,148.090485,0.761810,0.115059,110.000000,-0.110409,1.039456,85.968933,1.038757,-0.000699,60.000000
-0.147444,-20.000000,120.054291,0.201086,100.000000,110.000000,-0.090158,-20.000000,77.181358,0.687254,81.665878,60.000000
-0.172968,-2.476576,103.232574,-0.135349,2.341227,110.000000,-0.092673,-0.243311,71.908813,0.476353,0.719663,60.000000
-0.196427,-1.055159,93.139542,-0.337209,0.717950,110.000000,-0.094207,0.142242,68.745285,0.349811,0.207569,60.000000
-0.186627,-0.729610,87.083725,-0.458326,0.271284,110.000000,-0.071372,0.189322,66.847168,0.273887,0.084565,60.000000
-0.188424,-0.655247,83.450233,-0.530995,0.124252,110.000000,-0.098996,0.189557,65.708298,0.228332,0.038775,60.000000
-0.210466,20.000000,120.470139,0.209403,-100.000000,110.000000,-0.121047,20.000000,71.824982,0.472999,-31.535963,60.000000
-0.208866,2.624633,142.682083,0.653642,-1.970991,110.000000,-0.130326,0.939113,75.494987,0.619799,-0.319313,60.000000
-0.220085,1.637326,156.009247,0.920185,-0.717141,110.000000,-0.155691,0.824526,77.696991,0.707880,-0.116646,60.000000
-0.271662,1.394946,164.005554,1.080111,-0.314835,110.000000,-0.145459,0.812490,79.018196,0.760728,-0.051762,60.000000
-0.317711,-20.000000,161.603333,1.032067,100.000000,110.000000,-0.087247,20.000000,92.210915,1.288437,-100.000000,60.000000
-0.314321,0.820252,160.162003,1.003240,0.182988,110.000000,-0.031048,2.533906,100.126549,1.605062,-0.928844,60.000000
-0.280716,0.939245,159.297195,0.985944,0.046699,110.000000,-0.038664,2.041315,104.875931,1.795037,-0.246277,60.000000
-0.253590,0.955422,158.778320,0.975566,0.020145,110.000000,-0.038836,2.017332,107.725555,1.909022,-0.108309,60.000000
-0.191413,0.959917,158.466995,0.969340,0.009423,110.000000,-0.026937,2.029025,109.435333,1.977413,-0.051612,60.000000
-0.159848,20.000000,174.280197,1.285604,-100.000000,110.000000,-0.089306,-20.000000,80.461197,0.818448,33.160671,60.000000
-0.151165,2.374163,183.768112,1.475362,-0.898800,110.000000,-0.113335,-1.445058,63.076717,0.123069,1.568126,60.000000
-0.191946,1.907616,189.460861,1.589217,-0.318398,110.000000,-0.126102,-0.854955,52.646030,-0.294159,0.560796,60.000000
-0.194433,1.772766,192.876511,1.657530,-0.115235,110.000000,-0.111623,-0.749764,46.387619,-0.544495,0.205269,60.000000
-0.156797,-20.000000,176.125900,1.322518,100.000000,110.000000,-0.094518,20.000000,91.832573,1.273303,-100.000000,60.000000
-0.135774,-0.167332,166.075546,1.121511,1.288843,110.000000,-0.069634,5.557712,119.099541,2.363982,-3.193730,60.000000
-0.117658,0.669370,160.045334,1.000907,0.331537,110.000000,-0.082769,3.872128,135.459717,3.018389,-0.853739,60.000000
-0.177896,0.808230,156.427200,0.928544,0.120314,110.000000,-0.089290,3.724083,145.275833,3.411033,-0.313049,60.000000
-0.221963,20.000000,164.656326,1.093127,-100.000000,110.000000,-0.091039,-20.000000,120.365501,2.414620,85.452759,60.000000
-0.226080,1.908734,169.593796,1.191876,-0.716858,110.000000,-0.115651,-0.314371,105.419304,1.816772,2.131144,60.000000
-0.243440,1.435903,172.556274,1.251125,-0.184777,110.000000,-0.067056,0.905897,96.451584,1.458063,0.552166,60.000000
-0.310121,1.364563,174.333771,1.286675,-0.077887,110.000000,-0.050353,1.008649,91.070953,1.242838,0.234189,60.000000
-0.364833,1.344216,175.400269,1.308005,-0.036210,110.000000,-0.053927,1.004510,87.842575,1.113703,0.109193,60.000000
-0.336248,20.000000,176.040161,1.320803,-100.000000,110.000000,-0.013250,-15.701389,85.905548,1.036222,16.737612,60.000000
-0.313847,1.379653,176.424103,1.328482,-0.051171,110.000000,-0.044648,0.847470,84.743332,0.989733,0.142263,60.000000
-0.279353,1.345237,176.654465,1.333089,-0.012148,110.000000,-0.029168,0.926335,84.045998,0.961840,0.035505,60.000000
-0.187467,1.340971,176.792679,1.335854,-0.005118,110.000000,-0.063014,0.929935,83.627602,0.945104,0.015169,60.000000
-0.102354,-20.000000,132.475601,0.449512,100.000000,110.000000,-0.082340,5.844457,90.976562,1.239063,-4.605394,60.000000
-0.082401,-2.899273,105.885361,-0.082293,2.816981,110.000000,-0.055553,1.804254,95.385941,1.415438,-0.388816,60.000000
-0.167664,-1.201308,89.931213,-0.401376,0.799932,110.000000,-0.030457,1.643755,98.031563,1.521263,-0.122493,60.000000
-0.221858,20.000000,133.158722,0.463174,-100.000000,110.000000,0.002937,10.129542,114.018936,2.160758,-7.968785,60.000000
-0.255931,3.386936,159.095230,0.981905,-2.405031,110.000000,-0.022333,3.378476,123.611359,2.544454,-0.834022,60.000000
-0.311103,2.061563,174.657135,1.293143,-0.768420,110.000000,-0.050722,3.041398,129.366821,2.774673,-0.266725,60.000000
-0.364478,1.784920,183.994278,1.479886,-0.305035,110.000000,-0.057896,3.023212,132.820099,2.912804,-0.110408,60.000000
-0.397337,20.000000,190.396561,1.607931,-100.000000,110.000000,0.012497,3.922406,134.092056,2.963682,-0.958724,60.000000
-0.400356,1.997716,194.237930,1.684759,-0.312957,110.000000,0.084899,3.055367,134.855240,2.994210,-0.061158,60.000000
-0.401038,1.849814,196.542755,1.730855,-0.118959,110.000000,0.137134,3.035827,135.313141,3.012526,-0.023302,60.000000
-0.403418,1.810977,197.925659,1.758513,-0.052464,110.000000,0.129921,3.033860,135.587891,3.023516,-0.010345,60.000000
-0.393929,-20.000000,197.155396,1.743108,100.000000,110.000000,0.094006,-20.000000,108.152733,1.926109,100.000000,60.000000
-0.329849,1.686786,196.693237,1.733865,0.047079,110.000000,0.009765,-0.382216,91.691643,1.267666,1.649881,60.000000
-0.205861,1.712091,196.415939,1.728319,0.016228,110.000000,-0.024217,0.302589,81.814987,0.872599,0.570011,60.000000
-0.093537,1.718113,196.249557,1.724991,0.006879,110.000000,-0.023689,0.392066,75.888992,0.635560,0.243494,60.000000
-0.006203,1.719781,196.149734,1.722995,0.003214,110.000000,0.013346,0.380495,72.333397,0.493336,0.112841,60.000000
-0.035069,20.000000,196.489838,1.729797,-100.000000,110.000000,0.069045,20.000000,98.600037,1.544001,-21.304468,60.000000
-0.107719,1.757127,196.693909,1.733878,-0.023249,110.000000,0.123357,3.837349,114.360023,2.174401,-1.662948,60.000000
-0.133915,1.743009,196.816345,1.736327,-0.006682,110.000000,0.132857,3.064128,123.816017,2.552641,-0.511488,60.000000
-0.137613,-20.000000,169.289810,1.185796,100.000000,110.000000,0.072077,-20.000000,86.289612,1.051584,100.000000,60.000000
-0.125548,-0.298197,152.773880,0.855478,1.153674,110.000000,0.073256,-1.405954,63.773766,0.150951,1.556905,60.000000
-0.089558,0.211253,142.864334,0.657287,0.446034,110.000000,0.022919,-0.993831,50.264259,-0.389430,0.604401,60.000000
-0.056798,0.332559,136.918594,0.538372,0.205813,110.000000,-0.003272,-0.993187,42.158554,-0.713658,0.279529,60.000000
-0.053529,0.366169,133.351151,0.467023,0.100854,110.000000,-0.012079,-1.045246,37.295132,-0.908195,0.137052,60.000000
-0.100231,20.000000,144.010696,0.680214,-100.000000,110.000000,-0.033754,20.000000,67.577080,0.303083,-100.000000,60.000000
-0.120372,1.633383,150.406418,0.808128,-0.825254,110.000000,-0.005897,3.330670,85.746246,1.029850,-2.300820,60.000000
-0.124865,1.152951,154.243851,0.884877,-0.268074,110.000000,0.004537,2.214217,96.647751,1.465910,-0.748307,60.000000
-0.173236,1.036045,156.546310,0.930926,-0.105118,110.000000,-0.016203,1.988559,103.188652,1.727546,-0.261013,60.000000
-0.196494,1.002445,157.927780,0.958556,-0.043890,110.000000,-0.016620,2.008679,107.113190,1.884528,-0.124151,60.000000
-0.195446,20.000000,165.556671,1.111133,-100.000000,110.000000,-0.051006,-7.394512,98.267914,1.530717,8.925228,60.000000
-0.212326,1.660213,170.134003,1.202680,-0.457533,110.000000,-0.083186,0.795733,92.960747,1.318430,0.522697,60.000000
-0.238236,1.390169,172.880402,1.257608,-0.132561,110.000000,-0.034572,1.041777,89.776451,1.191058,0.149281,60.000000
-0.267781,20.000000,172.928238,1.258565,-39.930134,110.000000,-0.043685,12.653535,114.665871,2.186635,-10.466900,60.000000
-0.190941,1.261355,172.956940,1.259139,-0.002216,110.000000,0.006929,3.928339,129.599518,2.783981,-1.144359,60.000000
-0.166758,1.260332,172.974167,1.259483,-0.000849,110.000000,-0.031823,3.581221,138.559708,3.142388,-0.438833,60.000000
-0.132717,1.260072,172.984497,1.259690,-0.000382,110.000000,-0.059715,3.555282,143.935822,3.357433,-0.197849,60.000000
-0.069897,1.259999,172.990692,1.259814,-0.000185,110.000000,-0.077628,3.582661,147.161499,3.486460,-0.096201,60.000000
0.015282,1.259982,172.994415,1.259888,-0.000093,110.000000,-0.118963,3.612259,149.096893,3.563876,-0.048383,60.000000
0.085762,1.259981,172.996643,1.259933,-0.000048,110.000000,-0.096129,3.635249,150.258133,3.610325,-0.024924,60.000000
0.104439,-20.000000,159.797989,0.995960,100.000000,110.000000,-0.004127,20.000000,156.154877,3.846195,-46.900429,60.000000
0.074538,-0.185823,151.878799,0.837576,1.023399,110.000000,0.087412,4.436819,159.692932,3.987717,-0.449102,60.000000
0.054995,0.427215,147.127274,0.742545,0.315331,110.000000,0.155793,4.210703,161.815765,4.072630,-0.138073,60.000000
0.071434,0.558623,144.276367,0.685527,0.126904,110.000000,0.167215,4.179849,163.089462,4.123579,-0.056271,60.000000
0.091176,0.593269,142.565826,0.651317,0.058048,110.000000,0.176195,4.179979,163.853683,4.154147,-0.025832,60.000000
0.073184,20.000000,155.539490,0.910790,-100.000000,110.000000,0.212037,-20.000000,131.512207,2.860488,100.000000,60.000000
-0.003900,1.865922,163.323700,1.066474,-0.799448,110.000000,0.226592,0.246192,112.107323,2.084293,1.838101,60.000000
-0.061880,1.404248,167.994217,1.159884,-0.244364,110.000000,0.205697,1.034472,100.464394,1.618576,0.584104,60.000000
-0.110740,1.318182,170.796524,1.215930,-0.102251,110.000000,0.199183,1.094516,93.478638,1.339146,0.244629,60.000000
-0.172721,-20.000000,166.477921,1.129558,100.000000,110.000000,0.147504,20.000000,100.887184,1.635487,-34.915012,60.000000
-0.224382,0.695248,163.886749,1.077735,0.382487,110.000000,0.100263,2.456015,105.332314,1.813293,-0.642723,60.000000
-0.256458,0.930908,162.332047,1.046641,0.115733,110.000000,0.119397,2.114336,107.999390,1.919976,-0.194361,60.000000
-0.248737,0.987637,161.399231,1.027985,0.040348,110.000000,-0.047527,2.050379,109.599632,1.983985,-0.066394,60.000000
-0.244367,0.999384,160.839539,1.016791,0.017407,110.000000,-0.083792,2.051428,110.559776,2.022391,-0.029036,60.000000
-0.245937,-16.046783,160.503723,1.010074,17.056858,110.000000,-0.054093,4.849433,115.535866,2.221435,-2.627999,60.000000
-0.274224,0.985505,160.302231,1.006045,0.020539,110.000000,-0.008701,2.626122,118.521523,2.340861,-0.285261,60.000000
-0.306031,0.997474,160.181335,1.003627,0.006152,110.000000,0.047486,2.500262,120.312912,2.412517,-0.087745,60.000000
-0.326519,0.999639,160.108795,1.002176,0.002537,110.000000,0.077190,2.492937,121.387749,2.455510,-0.037427,60.000000
-0.344939,-20.000000,158.465271,0.969305,100.000000,110.000000,0.127281,-2.032348,118.832649,2.353306,4.385654,60.000000
-0.407015,0.825939,157.479156,0.949583,0.123644,110.000000,0.072330,2.116765,117.299591,2.291984,0.175219,60.000000
-0.476976,0.907049,156.887497,0.937750,0.030701,110.000000,0.082096,2.207769,116.379753,2.255190,0.047421,60.000000
-0.557253,0.917661,156.532501,0.930650,0.012989,110.000000,0.036850,2.212993,115.827850,2.233114,0.020121,60.000000
-0.718901,-20.000000,147.919495,0.758390,100.000000,110.000000,0.029077,-20.000000,102.696709,1.707868,86.578766,60.000000
-0.852537,-0.121647,142.751694,0.655034,0.776681,110.000000,0.032029,0.230611,94.818024,1.392721,1.162110,60.000000
-1.042598,0.409262,139.651016,0.593020,0.183759,110.000000,0.003016,0.926566,90.090813,1.203632,0.277066,60.000000
-1.186968,0.477012,137.790604,0.555812,0.078800,110.000000,-0.014459,0.970803,87.254486,1.090179,0.119377,60.000000
-1.326208,20.000000,171.074356,1.221487,-100.000000,110.000000,-0.056216,-20.000000,81.952690,0.878108,45.545727,60.000000
-1.531806,4.187919,191.044617,1.620892,-2.567026,110.000000,-0.141323,0.349100,78.771614,0.750865,0.401765,60.000000
