-10.000000,-0.000000,0.170319,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-0.134857,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,0.353424,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,0.597565,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-0.897797,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,0.078766,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-10.602386,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-8.130463,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,5.968658,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,19.152252,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,11.858551,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-13.013275,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-9.503754,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-1.111420,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,20.342438,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,12.835114,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-0.409515,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-0.653656,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-5.872162,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,5.846588,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-1.965912,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,8.318512,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-2.454193,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-0.104340,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-2.637299,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-3.705414,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,3.130524,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,1.604645,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-1.477631,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-2.545746,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,1.146881,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-1.386078,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,1.787750,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-3.034027,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,-0.000000,-4.804047,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,-6.787689,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,0.414459,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,7.402985,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,18.786041,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,31.694977,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,30.199615,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,17.473785,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,6.701080,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,-5.811127,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,1.238434,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,11.095612,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,18.938629,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,20.433990,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,7.738678,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,1.909821,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,3.466217,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,7.158844,0.000000,0.000000,0.000000,0.000000,0.000000
-10.000000,30.000000,8.440582,0.000000,0.000000,0.000000,0.000000,0.000000
-9.000000,27.000000,12.438385,0.000000,0.000000,0.000000,0.000000,0.000000
-9.000000,27.000000,15.215485,0.000000,0.000000,0.000000,0.000000,0.000000
-9.000000,27.000000,13.140289,0.000000,0.000000,0.000000,0.000000,0.000000
-9.000000,27.000000,12.377350,0.000000,0.000000,0.000000,0.000000,0.000000
-9.000000,27.000000,7.128326,0.000000,0.000000,0.000000,0.000000,0.000000
-9.000000,27.000000,7.708160,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,7.280914,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,7.128326,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,10.912506,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,5.510895,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,8.226959,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,6.823151,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,5.266754,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,6.762115,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,5.266754,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,6.579010,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,6.945221,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,7.982819,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,7.006256,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,5.297272,0.000000,0.000000,0.000000,0.000000,0.000000
-8.000000,24.000000,3.588287,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,4.961578,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,5.083649,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,7.921783,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,7.219879,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,4.534332,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,4.381744,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,4.137604,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,5.999176,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,7.891266,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,6.701080,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,9.295074,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,1.360504,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,3.283112,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,7.067291,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,8.745758,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,9.691803,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,7.067291,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,4.503815,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,3.954498,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,4.839508,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,4.137604,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,4.259674,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,6.670563,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,4.442780,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,5.083649,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,6.884186,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,6.060211,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,7.494537,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,9.935944,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,5.816071,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,7.433502,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,3.710358,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,3.038971,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,4.229156,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,2.733795,0.000000,0.000000,0.000000,0.000000,0.000000
-7.000000,21.000000,5.114166,0.000000,0.000000,0.000000,0.000000,0.000000
-6.000000,18.000000,7.006256,0.000000,0.000000,0.000000,0.000000,0.000000
-6.000000,18.000000,6.731598,0.000000,0.000000,0.000000,0.000000,0.000000
-6.000000,18.000000,4.351227,0.000000,0.000000,0.000000,0.000000,0.000000
-6.000000,18.000000,4.381744,0.000000,0.000000,0.000000,0.000000,0.000000
